patch_uid,id,texture,image,x_min,y_min,x_max,y_max,D50,D10,D90,Span,Skewness,sigma_local
2968,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0058.tif,128,512,256,640,5.992276184903454,1.0,21.152147584847206,3.3630204888782,0.6871746381254763,9.017100112668746
2969,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0058.tif,256,512,384,640,6.409272284593534,1.0,21.021006455884795,3.123756577483975,0.6364621369480586,15.737852560691948
2970,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0058.tif,384,512,512,640,5.587779756834197,1.0,17.411285660424788,2.9369957970073495,0.8085125542066403,9.64724374849652
2971,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0058.tif,512,512,640,640,5.153314917127073,1.0,18.664634299335088,3.4278196817793085,0.8396773463284625,10.834708258736946
2972,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0058.tif,640,512,768,640,5.334574132492112,1.0,22.462727519695733,4.0233253839269745,0.7422175756483064,10.0611819637245
2978,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0058.tif,128,640,256,768,5.036819971367215,1.0,18.213705882352944,3.4175741797816106,0.9853176094185062,8.194935065152073
2979,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0058.tif,256,640,384,768,6.679886816958902,1.0,21.31341198385594,3.0409814627823084,0.557804092187235,16.50534460887573
2980,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0058.tif,384,640,512,768,4.948002168189562,1.0,20.034189115892246,3.8468433256278702,0.8415528618521941,8.845593322481761
2981,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0058.tif,512,640,640,768,5.105557233464212,1.0,19.97577235772358,3.716689773517274,0.8104731361005203,16.558116374116693
2988,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0077.tif,0,0,128,128,6.629140426924022,1.0,20.75118610561988,2.9794490437102716,0.6801591919038407,16.625535993858538
3013,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0077.tif,896,256,1024,384,5.642757009345794,1.0,21.542690834070154,3.6405414587313265,0.7640839743938921,11.580887453200427
3014,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0077.tif,1024,256,1152,384,6.247946009389672,1.0,19.300158820192856,2.9289879894433497,0.6268267620653787,12.754013845623707
3115,7,Granuleux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0100.tif,896,0,1024,128,6.7264039740675265,1.0,19.656549032914832,2.7736289858358036,0.6733943761555956,16.419617520299138
3118,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0100.tif,0,128,128,256,5.035820341499629,1.0,18.029512969825326,3.3816760358758287,0.8913218199204133,10.442163823820264
3119,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0100.tif,128,128,256,256,5.326480649272252,1.0,16.904831460674153,2.9859925357744803,0.8639823298732713,13.21920949154776
3133,7,Granuleux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0100.tif,640,256,768,384,7.682368228701373,1.0,21.067499282227974,2.6121501449586444,0.5292705554602453,12.422623271717239
3170,7,Granuleux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0103.tif,256,0,384,128,5.696242331288344,1.0,17.735140431090798,2.937926348246799,0.8835116346534736,16.822098020083814
3171,7,Granuleux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0103.tif,384,0,512,128,5.826204638107332,1.0,18.06338835396607,2.928731380693347,0.7747355980682203,10.318840424153302
3191,7,Granuleux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0103.tif,384,256,512,384,6.674905711206896,1.0,20.30591320072333,2.8923124963862015,0.5615484108635337,15.476880820792825
3192,7,Granuleux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0103.tif,512,256,640,384,6.449046240629407,1.0,20.57126135838595,3.034752834471203,0.6524987532896563,15.475469058605205
3193,7,Granuleux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0103.tif,640,256,768,384,7.9529484656316045,1.0,19.759100907341214,2.358760526163099,0.5528648256730414,15.878675604126979
3199,7,Granuleux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0103.tif,128,384,256,512,5.925873030498481,1.0,20.39737060614448,3.2733355079180266,0.8531290159422006,18.284221965840953
3200,7,Granuleux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0103.tif,256,384,384,512,5.759111151504136,1.0,20.80624768946396,3.439115371873151,0.7858706103257564,20.333870249515808
3202,7,Granuleux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0103.tif,512,384,640,512,9.381942830583313,1.0,21.605130271286594,2.196254085467017,0.2800501057076839,17.014442678517913
3208,7,Granuleux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0103.tif,0,512,128,640,5.740039840637451,1.0,18.82188826431112,3.1048370323387755,0.8148001911117417,16.654884926573928
3232,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0106.tif,512,0,640,128,4.662929200850805,1.0,19.11003383845815,3.8838320417032635,0.8915829859135183,8.613946077634994
3233,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0106.tif,640,0,768,128,4.617783343769567,1.0,19.02618357487923,3.9036442883793208,0.9684720042025089,9.559781609866606
3234,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0106.tif,768,0,896,128,3.7737476298244537,1.0,16.632778009162845,4.142507539617864,1.3370418694829131,7.636309271758969
3235,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0106.tif,896,0,1024,128,5.658601453035805,1.0,21.40148376259799,3.6053932993730666,0.7119184627638621,10.995555291111536
3236,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0106.tif,1024,0,1152,128,4.115909090909091,1.0,16.32390984811367,3.7230923982164628,1.1934420539144805,7.017685648898381
3241,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0106.tif,384,128,512,256,4.003257846642828,1.0,15.387435456110163,3.5939317444105203,1.0895479895068674,6.688216686839479
3242,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0106.tif,512,128,640,256,3.5272169881860327,1.0,15.94010432648053,4.235663520707833,1.3080312837911159,8.460932987877655
3243,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0106.tif,640,128,768,256,4.302980495288188,1.0,19.48593682388578,4.296077299008928,1.0915866103303757,9.019171348683672
3244,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0106.tif,768,128,896,256,4.3418787834585375,1.0,19.126244984658967,4.174746898442994,1.0356879749729335,10.263312365063781
3245,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0106.tif,896,128,1024,256,6.0492438929817745,1.0,19.674319578577702,3.0870502014711816,0.6010732134233837,12.184387660600885
3246,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0106.tif,1024,128,1152,256,4.90708705357143,1.0,21.032383711572518,4.082337136650701,0.8127003775928571,12.02888073799885
3250,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0106.tif,256,256,384,384,4.942015107990212,1.0,19.641221747098356,3.771988012938158,0.7457387138742354,9.165133856728737
3251,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0106.tif,384,256,512,384,6.617491942572516,1.0,20.462219286657863,2.941026518136118,0.5917954266655366,7.589295825185172
3252,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0106.tif,512,256,640,384,3.880254852923664,1.0,18.377000919963216,4.478314332077989,1.1906301556451029,10.91277608751614
3253,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0106.tif,640,256,768,384,4.54603448275862,1.0,20.287756066813742,4.242765016403827,0.8704707162509441,10.77393106944086
3254,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0106.tif,768,256,896,384,4.129536333361797,1.0,18.75637860082304,4.299848013776361,1.002951614241719,11.286433322111119
3255,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0106.tif,896,256,1024,384,4.981816774992263,1.0,19.036394032921812,3.6204450800882424,0.8598692694066201,10.535429976786002
3259,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0106.tif,256,384,384,512,4.809139784946237,1.0,19.866251415628547,3.922999176419127,0.6966726022728337,6.411093267070427
3260,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0106.tif,512,384,640,512,4.652460903120981,1.0,18.463244228432554,3.753549915211065,0.9564216593151368,8.443189144073001
3261,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0106.tif,640,384,768,512,4.792793096474078,1.0,19.5045530353569,3.8609121368018524,0.9155253267038304,10.301521971177475
3262,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0106.tif,768,384,896,512,4.700116686114352,1.0,18.526062499999995,3.7288568923783503,1.0034970415612627,7.596923111942126
3263,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0106.tif,896,384,1024,512,4.643595150237215,1.0,21.32585639636153,4.377180985582517,0.8627141682108753,9.769376742099434
3268,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0106.tif,256,512,384,640,4.621374500297694,1.0,19.301789442290488,3.9602480692944373,0.8533417932403448,8.704499141130464
3269,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0106.tif,384,512,512,640,6.000542005420054,1.0,19.364899583861046,3.060540125754099,0.6450338062825417,9.152994560127555
3270,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0106.tif,512,512,640,640,5.514979338842974,1.0,18.46573292402149,3.166962530758229,0.6985847593030282,11.863377297678023
3271,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0106.tif,640,512,768,640,5.137893807046815,1.0,19.464683515991943,3.593823502281603,0.8893517853802779,11.783809772709915
3272,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0106.tif,768,512,896,640,4.402142749358685,1.0,18.256211812627303,3.919957346940017,1.1231962175095613,9.575147343291208
3273,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0106.tif,896,512,1024,640,6.673773203455247,1.0,19.992037252619326,2.845772050327764,0.6112498931304409,9.360503416864328
3278,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0106.tif,256,640,384,768,5.975953118685166,1.0,20.746437125748507,3.304315936483306,0.6920067248758629,8.764026516284343
3279,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0106.tif,384,640,512,768,3.9545735858398317,1.0,18.668119402985084,4.467768526611678,1.2017796847633748,9.569670908694635
3280,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0106.tif,512,640,640,768,5.5317703768624025,1.0,19.64080922079481,3.3697727763182757,0.670605751330105,10.373751523371075
3281,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0106.tif,640,640,768,768,4.979729274698632,1.0,21.0193143812709,4.020161192895863,0.8771312808902585,10.453823527416565
3282,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0106.tif,768,640,896,768,5.980350170046606,1.0,21.251559039018574,3.386350040245344,0.6296810410842911,9.921355514743889
3283,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0106.tif,896,640,1024,768,4.3694961240310075,1.0,17.171689626089414,3.7010422179229407,1.0221582755828766,8.440841433487648
3287,8,Sableux,070525-JPB-MEB-EIHNValves-Ech6-ZigZag0106.tif,384,384,512,512,6.753925853974421,1.0,20.12872903128306,2.8322385298361774,0.5292782731538312,8.985886710323047
3288,7,Granuleux,070722-Nabila-JP-Valves-WholeMount-SAureus-pat08-20.tif,0,0,128,128,13.515926540776093,1.5911235832606803,22.693939694997763,1.5613295949835302,-0.10887967021712644,13.614566102958868
3290,7,Granuleux,070722-Nabila-JP-Valves-WholeMount-SAureus-pat08-20.tif,256,0,384,128,10.036405972797162,1.3522588371324744,21.005272474396257,1.9581724464446366,0.26583705919839046,13.051524295423297
3292,7,Granuleux,070722-Nabila-JP-Valves-WholeMount-SAureus-pat08-20.tif,512,0,640,128,10.518029398254479,1.5319585292617983,21.52083827014218,1.9004396150668335,0.17790490567241823,15.02102511433863
3296,7,Granuleux,070722-Nabila-JP-Valves-WholeMount-SAureus-pat08-20.tif,1024,0,1152,128,11.5375491194877,1.2056615826878545,22.15086304792187,1.8153943483418116,0.0334377161308055,13.823878775342703
3298,7,Granuleux,070722-Nabila-JP-Valves-WholeMount-SAureus-pat08-20.tif,0,128,128,256,8.361631358100503,1.0151828975108186,18.88039892021596,2.1365706352741616,0.3987077574556251,20.322850585375388
3305,7,Granuleux,070722-Nabila-JP-Valves-WholeMount-SAureus-pat08-20.tif,896,128,1024,256,10.102572848650231,1.1788025683548073,21.572288750210838,2.018642823702155,0.24642940172357314,22.263551570571646
3306,7,Granuleux,070722-Nabila-JP-Valves-WholeMount-SAureus-pat08-20.tif,1024,128,1152,256,8.34932927672521,1.0,19.26146428571428,2.1871773983834095,0.4125556317781503,20.320996869144352
3308,7,Granuleux,070722-Nabila-JP-Valves-WholeMount-SAureus-pat08-20.tif,0,256,128,384,10.500770284149262,1.0,22.70283533260633,2.0667850781733983,0.16172480277355922,24.854283342401683
3319,7,Granuleux,070722-Nabila-JP-Valves-WholeMount-SAureus-pat08-20.tif,128,384,256,512,9.614373601789708,1.0,20.411105371900828,2.0189672438241284,0.23461916679809514,15.212513544187104
3320,7,Granuleux,070722-Nabila-JP-Valves-WholeMount-SAureus-pat08-20.tif,256,384,384,512,12.209239130434781,1.5797210167389957,22.157940205785287,1.6854628670307223,-0.02306453845398317,13.528361073771737
3322,7,Granuleux,070722-Nabila-JP-Valves-WholeMount-SAureus-pat08-20.tif,512,384,640,512,11.12777129521587,1.5000924566269647,20.121678688524597,1.6734335868228667,0.10246711828680201,17.381997186635193
3323,7,Granuleux,070722-Nabila-JP-Valves-WholeMount-SAureus-pat08-20.tif,640,384,768,512,12.377611408199641,1.9585824772018934,21.8926598437328,1.6104946834350793,-0.0211420422371997,26.193210152242294
3324,7,Granuleux,070722-Nabila-JP-Valves-WholeMount-SAureus-pat08-20.tif,768,384,896,512,10.433660276415516,1.5325796654293016,21.265912624378114,1.8913144990502027,0.26074732414133833,18.60280106701575
3328,7,Granuleux,070722-Nabila-JP-Valves-WholeMount-SAureus-pat08-20.tif,0,512,128,640,7.462540439298485,1.0,19.513625592417068,2.480874407718109,0.5052862241815059,15.026004318935207
3331,7,Granuleux,070722-Nabila-JP-Valves-WholeMount-SAureus-pat08-20.tif,384,512,512,640,9.65750833258265,1.5915654952076679,20.590880223548837,1.967310208187032,0.24797254748390846,13.414184418542472
3333,7,Granuleux,070722-Nabila-JP-Valves-WholeMount-SAureus-pat08-20.tif,640,512,768,640,10.056698165647582,1.6832745061613723,21.428546861564918,1.9633951452228047,0.2414658362688828,10.68054318976563
3334,7,Granuleux,070722-Nabila-JP-Valves-WholeMount-SAureus-pat08-20.tif,768,512,896,640,9.059312815919125,1.5545205479452058,18.995025053686476,1.9251465160905608,0.38360040224937514,13.924487709944444
3335,7,Granuleux,070722-Nabila-JP-Valves-WholeMount-SAureus-pat08-20.tif,896,512,1024,640,8.364007755158564,1.3778066061271332,19.119032761310454,2.121139371761257,0.5499169945876587,13.436207147853192
3340,7,Granuleux,070722-Nabila-JP-Valves-WholeMount-SAureus-pat08-20.tif,256,640,384,768,10.497315569695765,1.4067395984359212,21.748354092526682,1.9377920344525097,0.2066964148924073,18.12930179674869
3341,7,Granuleux,070722-Nabila-JP-Valves-WholeMount-SAureus-pat08-20.tif,384,640,512,768,12.416945230136283,1.7856209150326798,21.362831279310726,1.5766527113902051,-0.03973358678375155,15.913129708486537
3342,7,Granuleux,070722-Nabila-JP-Valves-WholeMount-SAureus-pat08-20.tif,512,640,640,768,12.106333009394234,2.0998590667084245,23.453051413672288,1.763803484539396,0.012991660780307012,14.51070850855416
3343,7,Granuleux,070722-Nabila-JP-Valves-WholeMount-SAureus-pat08-20.tif,640,640,768,768,12.961924524659784,1.8406902871105684,22.757537718057524,1.6137146448548672,-0.08189506665553264,16.117758949271145
3344,7,Granuleux,070722-Nabila-JP-Valves-WholeMount-SAureus-pat08-20.tif,768,640,896,768,14.864362454057114,1.6472882780441984,22.559908705274808,1.4068965616162483,-0.23807962609327435,23.162278620250106
3345,7,Granuleux,070722-Nabila-JP-Valves-WholeMount-SAureus-pat08-20.tif,896,640,1024,768,9.208880308880309,1.5157566142981422,19.89342621912603,1.995646483439027,0.3273495406422277,13.172101438432422
3347,7,Granuleux,070722-Nabila-JP-Valves-WholeMount-SAureus-pat08-20.tif,1152,640,1280,768,10.31805943358596,1.305226384992023,22.976303265080244,2.1003054905409293,0.2725862354520599,18.686147033931448
3348,7,Granuleux,070722-Nabila-JP-Valves-WholeMount-SAureus-pat10-00.tif,0,0,128,128,7.551718290752884,1.0063769065219426,21.738577494692144,2.7453620209266654,0.5886076677437193,16.365635385413494
3357,7,Granuleux,070722-Nabila-JP-Valves-WholeMount-SAureus-pat10-00.tif,1152,0,1280,128,8.148906597479614,1.0351922533220244,22.29894088403761,2.6093989882387754,0.45241358423277656,10.760335676036
3360,7,Granuleux,070722-Nabila-JP-Valves-WholeMount-SAureus-pat10-00.tif,256,128,384,256,8.548000297907201,1.0,19.30426984339446,2.1413511003124177,0.4418399438223254,12.597019081266463
3363,7,Granuleux,070722-Nabila-JP-Valves-WholeMount-SAureus-pat10-00.tif,640,128,768,256,7.858089477897359,1.0144982711047468,21.79089774264018,2.643950483126175,0.5571769679147007,14.152971656509354
3369,7,Granuleux,070722-Nabila-JP-Valves-WholeMount-SAureus-pat10-00.tif,128,256,256,384,8.894739819004522,1.0,18.914221575051563,2.014024236749005,0.40406773024482223,18.552974158336948
3373,7,Granuleux,070722-Nabila-JP-Valves-WholeMount-SAureus-pat10-00.tif,640,256,768,384,9.290757042253523,1.0530324795907642,18.837120905782452,1.9141700020042782,0.2527466274266991,15.54909336602741
3375,7,Granuleux,070722-Nabila-JP-Valves-WholeMount-SAureus-pat10-00.tif,896,256,1024,384,6.7307892004153675,1.0,17.877654995928808,2.5075298740431897,0.646159536181504,13.831658574049866
3381,7,Granuleux,070722-Nabila-JP-Valves-WholeMount-SAureus-pat10-00.tif,384,384,512,512,7.64753316569843,1.0,19.803242034656225,2.4587329832049147,0.5051748494275128,24.34557320490882
3382,7,Granuleux,070722-Nabila-JP-Valves-WholeMount-SAureus-pat10-00.tif,512,384,640,512,6.950400887069259,1.0,19.406150930392833,2.6482142871264025,0.6281907373445024,18.503682417237517
3383,7,Granuleux,070722-Nabila-JP-Valves-WholeMount-SAureus-pat10-00.tif,640,384,768,512,8.791358747347624,1.0629247791969005,21.110253422662392,2.2803447361892517,0.39393815335196636,12.950418702651069
3398,7,Granuleux,070722-Nabila-JP-Valves-WholeMount-SAureus-pat10-00.tif,0,640,128,768,6.88737340738321,1.0,19.477096388087027,2.6827493291244706,0.5733368189362116,21.540105240227238
3399,7,Granuleux,070722-Nabila-JP-Valves-WholeMount-SAureus-pat10-00.tif,128,640,256,768,7.421026974325642,1.0,20.49166093298473,2.626544951314634,0.6103910560773005,22.358958161715126
3401,7,Granuleux,070722-Nabila-JP-Valves-WholeMount-SAureus-pat10-00.tif,384,640,512,768,7.061352253756259,1.0,20.557363796133572,2.7696343551945177,0.5593279293584168,19.755677059820133
3409,7,Granuleux,310120-pat18-WholeMount-24.tif,128,0,256,128,10.358950328022495,1.0,22.18771593090211,2.0453535599631367,0.13579350090299852,14.069946521000434
3410,7,Granuleux,310120-pat18-WholeMount-24.tif,256,0,384,128,8.32618920837771,1.0,21.842811373648377,2.5032834171816076,0.4081186925177727,18.64363765343418
3411,7,Granuleux,310120-pat18-WholeMount-24.tif,384,0,512,128,9.140388438599174,1.0,20.35736910148675,2.117784077943781,0.34078523199028016,18.82439487871208
3412,7,Granuleux,310120-pat18-WholeMount-24.tif,512,0,640,128,7.517824635922331,1.0,20.75622056289488,2.627917186109127,0.5366175843473383,13.651984275265615
3413,8,Sableux,310120-pat18-WholeMount-24.tif,640,0,768,128,6.110017558451161,1.0,17.689765117441276,2.7315412693628973,0.6375632524910569,12.546751284048748
3414,7,Granuleux,310120-pat18-WholeMount-24.tif,768,0,896,128,7.147245857590684,1.0,21.319447797223898,2.842975910174374,0.5907974173532563,14.127212932871014
3415,7,Granuleux,310120-pat18-WholeMount-24.tif,896,0,1024,128,7.6639287136598995,1.0,21.041821027915482,2.6150844790862537,0.510520706463552,11.426530664108288
3416,7,Granuleux,310120-pat18-WholeMount-24.tif,1024,0,1152,128,6.009405125793559,1.0,21.62086853416333,3.4314325798496212,0.6440165465654871,12.621982877122274
3419,7,Granuleux,310120-pat18-WholeMount-24.tif,128,128,256,256,7.920795217824473,1.0,21.602157738095237,2.6010213837789165,0.41670184673795835,15.529505552915168
3420,7,Granuleux,310120-pat18-WholeMount-24.tif,256,128,384,256,9.265248014386332,1.0,20.864592622618563,2.1439893019349747,0.2632857780194236,19.496598029393418
3427,7,Granuleux,310120-pat18-WholeMount-24.tif,1152,128,1280,256,4.843742214101819,1.0,19.34919006479482,3.7882259735817367,0.7873591217293526,21.490337397494766
3428,7,Granuleux,310120-pat18-WholeMount-24.tif,0,256,128,384,6.41267811472415,1.0,20.25044272274489,3.0019349760506375,0.5663766876801112,20.807019262038608
3435,7,Granuleux,310120-pat18-WholeMount-24.tif,896,256,1024,384,6.437079999999999,1.0,21.47848324514992,3.1813311695908584,0.6768878613657348,17.128033640784377
3436,7,Granuleux,310120-pat18-WholeMount-24.tif,1024,256,1152,384,5.209146725440807,1.0,19.58673501087294,3.5680958879690796,0.7988585271370082,12.679355057438
3437,7,Granuleux,310120-pat18-WholeMount-24.tif,1152,256,1280,384,8.75914861837192,1.0,23.16275844679778,2.5302411698224176,0.2972888314940595,25.83391895604591
3438,7,Granuleux,310120-pat18-WholeMount-24.tif,0,384,128,512,4.658155049459397,1.0,17.569535187605,3.55710254632421,0.9651785632821206,16.201235058128397
3439,7,Granuleux,310120-pat18-WholeMount-24.tif,128,384,256,512,6.707162284678151,1.0,21.26503701962628,3.021402518606081,0.5633966685522038,14.454908555274162
3440,7,Granuleux,310120-pat18-WholeMount-24.tif,256,384,384,512,6.065923775634422,1.0,21.4936845585804,3.378493584258238,0.6873059085726038,12.190396788709407
3441,7,Granuleux,310120-pat18-WholeMount-24.tif,384,384,512,512,5.793184796854522,1.0,20.888219992567826,3.4330373861656147,0.6790360493871124,16.134796057121633
3442,7,Granuleux,310120-pat18-WholeMount-24.tif,512,384,640,512,6.132679881721607,1.0,22.37325187693214,3.485140638211838,0.7058950731007478,20.638138340074974
3443,7,Granuleux,310120-pat18-WholeMount-24.tif,640,384,768,512,6.302166323516247,1.0,20.224130579613593,3.0504003850040617,0.5632445816362684,18.157472146568267
3452,7,Granuleux,310120-pat18-WholeMount-24.tif,512,512,640,640,8.711053412462908,1.0,21.299658087187773,2.3303333277861715,0.3257964903541309,18.212135892371357
3453,7,Granuleux,310120-pat18-WholeMount-24.tif,640,512,768,640,5.367194157029824,1.0,18.598314981648315,3.2788668467673108,0.7866148681348907,16.60910783088098
3454,7,Granuleux,310120-pat18-WholeMount-24.tif,768,512,896,640,5.356872580077438,1.0,18.709579782544825,3.3059550171881855,0.868498845334197,17.017706619240798
3455,7,Granuleux,310120-pat18-WholeMount-24.tif,896,512,1024,640,6.595857875736272,1.0,21.385140257771038,3.090597256917929,0.4890324479106523,12.147371553070236
3462,7,Granuleux,310120-pat18-WholeMount-24.tif,512,640,640,768,5.863501345957486,1.0,20.465292028413575,3.319738647597253,0.6671098514040039,11.399672482516543
3463,8,Sableux,310120-pat18-WholeMount-24.tif,640,640,768,768,4.973932104982522,1.0,18.845414462081127,3.587788109171192,0.8838683654847558,14.962202419935537
3464,8,Sableux,310120-pat18-WholeMount-24.tif,768,640,896,768,6.627765325017054,1.0,21.094204939341417,3.031822032607908,0.5512465529387718,14.089915188274333
3465,7,Granuleux,310120-pat18-WholeMount-24.tif,896,640,1024,768,9.28660797034291,1.0,21.33596205774424,2.1898159287748347,0.22926235572741416,19.947365248000025
3541,7,Granuleux,A-ZIgZag-pat04-X4000-10014.tif,1024,128,1152,256,9.743581960104075,1.0183461510817222,21.738436018957348,2.1265372378162155,0.27152109797357216,30.64484265651233
3542,7,Granuleux,A-ZIgZag-pat04-X4000-10014.tif,1152,128,1280,256,9.082414926527454,1.0,22.58536451814768,2.3766107024137657,0.41510531685341434,22.769804099593554
3552,7,Granuleux,A-ZIgZag-pat04-X4000-10014.tif,1152,256,1280,384,8.065237760599672,1.0,20.65376766091053,2.4368491350525563,0.44518123511715046,19.440919035696318
